file_name,create_date,file_url,is_recent
海通海蓝量化增强集合资产管理计划6月期B26号产品开放参与公告859B...,2018-08-06,http://www.htsamc.com/upload/20180809/201808091533803996049.pdf,Yes
海通海蓝量化增强集合资产管理计划3月期A32号产品开放参与公告859A...,2018-08-06,http://www.htsamc.com/upload/20180809/201808091533803909091.pdf,Yes
海通海蓝量化增强集合资产管理计划3月期A31号产品开放参与公告859A...,2018-08-06,http://www.htsamc.com/upload/20180809/201808091533803771504.pdf,Yes
海通海蓝量化增强集合资产管理计划3月期72号产品开放参与公告85937...,2018-08-06,http://www.htsamc.com/upload/20180809/201808091533803744294.pdf,Yes
海通海蓝量化增强集合资产管理计划3月期69号产品开放参与公告85936...,2018-08-06,http://www.htsamc.com/upload/20180809/201808091533803674871.pdf,Yes
海通海裕1号集合资产管理计划第234期产品开放参与公告SG9428,2018-08-06,http://www.htsamc.com/upload/20180809/201808091533803397298.pdf,Yes
海通月月升集合资产管理计划第203期产品结算公告85203J,2018-08-06,http://www.htsamc.com/upload/20180810/201808101533867680281.pdf,Yes
海通月月升集合资产管理计划第180期产品结算公告852069,2018-08-06,http://www.htsamc.com/upload/20180810/201808101533867635698.pdf,Yes
海通赢家系列-月月赢集合资产管理计划第494期产品结算公告851262,2018-08-06,http://www.htsamc.com/upload/20180810/201808101533867353188.pdf,Yes
海通海蓝量化增强集合资产管理计划G02号产品开放参与公告859G02,2018-08-06,http://www.htsamc.com/upload/20180810/201808101533867326485.pdf,Yes
海通海蓝量化增强集合资产管理计划G02号产品结算公告859G02,2018-08-06,http://www.htsamc.com/upload/20180810/201808101533867283291.pdf,Yes
海通海蓝量化增强集合资产管理计划3月期B91号产品结算公告859B91,2018-08-06,http://www.htsamc.com/upload/20180810/201808101533867259059.pdf,Yes
海通海蓝量化增强集合资产管理计划3月期A21号产品结算公告859A21,2018-08-06,http://www.htsamc.com/upload/20180810/201808101533867235595.pdf,Yes
海通海蓝量化增强集合资产管理计划3月期95号产品结算公告859395,2018-08-06,http://www.htsamc.com/upload/20180810/201808101533867214818.pdf,Yes
海通海蓝量化增强集合资产管理计划3月期94号产品结算公告859394,2018-08-06,http://www.htsamc.com/upload/20180810/201808101533867190121.pdf,Yes
海通海蓝量化增强集合资产管理计划3月期88号产品结算公告859388,2018-08-06,http://www.htsamc.com/upload/20180810/201808101533867168812.pdf,Yes
海通海蓝量化增强集合资产管理计划3月期79号产品结算公告859379,2018-08-06,http://www.htsamc.com/upload/20180810/201808101533866938787.pdf,Yes
海通海蓝量化增强集合资产管理计划3月期76号产品开放参与公告85937...,2018-08-06,http://www.htsamc.com/upload/20180810/201808101533866916230.pdf,Yes
海通海蓝量化增强集合资产管理计划3月期73号产品开放参与公告85937...,2018-08-06,http://www.htsamc.com/upload/20180810/201808101533866896798.pdf,Yes
海通海蓝量化增强集合资产管理计划3月期41号产品结算公告859341,2018-08-06,http://www.htsamc.com/upload/20180810/201808101533866877635.pdf,Yes
海通海蓝量化增强集合资产管理计划1月期39号产品结算公告859139,2018-08-06,http://www.htsamc.com/upload/20180810/201808101533866856370.pdf,Yes
海通海蓝量化增强集合资产管理计划1月期03号产品开放参与公告85910...,2018-08-06,http://www.htsamc.com/upload/20180810/201808101533866834340.pdf,Yes
海通海蓝量化增强集合资产管理计划1月期03号产品结算公告859103,2018-08-06,http://www.htsamc.com/upload/20180810/201808101533866808012.pdf,Yes
海通宝汇跨境美债1号分级集合资产管理计划优先级份额临时开放参与公告,2018-08-03,http://www.htsamc.com/upload/20180807/201808071533632006580.pdf,Yes
海通宝汇跨境美债1号分级集合资产管理计划优先级份额第三个运作期起始公告,2018-08-03,http://www.htsamc.com/upload/20180807/201808071533631964330.pdf,Yes
海通宝汇跨境美债1号分级集合资产管理计划优先级份额第二个运作期满暨开放...,2018-08-03,http://www.htsamc.com/upload/20180807/201808071533631912494.pdf,Yes
海通安享纯债51号集合资产管理计划推广公告,2018-08-03,http://www.htsamc.com/upload/20180806/201808061533540286446.pdf,Yes
海通现金赢家集合资产管理计划第三十七次收益分配公告,2018-08-02,http://www.htsamc.com/upload/20180807/201808071533631816095.pdf,Yes
海通投融宝集合资产管理计划风险级产品特定开放参与、退出公告,2018-08-01,http://www.htsamc.com/upload/20180806/201808061533557149752.pdf,Yes
海通现金赢家集合资产管理计划第三十七次收益分配预告,2018-07-31,http://www.htsamc.com/upload/20180806/201808061533557202007.pdf,Yes
海通投融宝集合资产管理计划风险级产品特定开放参与、退出公告,2018-07-31,http://www.htsamc.com/upload/20180806/201808061533557038623.pdf,Yes
海通海蓝量化增强集合资产管理计划G02号产品结算公告859G02,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533287424920.pdf,No
海通海蓝量化增强集合资产管理计划G02号产品结算公告859G02,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533287424920.pdf,No
海通海蓝量化增强集合资产管理计划3月期B83号产品结算公告859B83,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533287409672.pdf,No
海通海蓝量化增强集合资产管理计划3月期B13号产品开放参与公告859B...,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533287394557.pdf,No
海通海蓝量化增强集合资产管理计划3月期A19号产品结算公告859A19,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533287375312.pdf,No
海通海蓝量化增强集合资产管理计划3月期92号产品结算公告859392,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533287361257.pdf,No
海通海蓝量化增强集合资产管理计划3月期91号产品结算公告859391,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533287346783.pdf,No
海通海蓝量化增强集合资产管理计划3月期82号产品结算公告859382,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533287332935.pdf,No
海通海蓝量化增强集合资产管理计划3月期68号产品开放参与公告85936...,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533287317785.pdf,No
海通海蓝量化增强集合资产管理计划3月期66号产品开放参与公告85936...,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533287301849.pdf,No
海通海蓝量化增强集合资产管理计划3月期61号产品开放参与公告85936...,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533287287385.pdf,No
海通海蓝量化增强集合资产管理计划3月期57号产品开放参与公告85935...,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533287274139.pdf,No
